"Step","gpt2_last_char_to_char1729642919.4054031 - train/loss","gpt2_last_char_to_char1729642919.4054031 - train/loss__MIN","gpt2_last_char_to_char1729642919.4054031 - train/loss__MAX","gpt2_augmented_char_to_token1729630560.5729918 - train/loss","gpt2_augmented_char_to_token1729630560.5729918 - train/loss__MIN","gpt2_augmented_char_to_token1729630560.5729918 - train/loss__MAX","gpt2_last_char_token_to_char1729587337.8266432 - train/loss","gpt2_last_char_token_to_char1729587337.8266432 - train/loss__MIN","gpt2_last_char_token_to_char1729587337.8266432 - train/loss__MAX","gpt2_char_to_token1729578574.2848036 - train/loss","gpt2_char_to_token1729578574.2848036 - train/loss__MIN","gpt2_char_to_token1729578574.2848036 - train/loss__MAX","gpt2_char_to_token1729534595.422701 - train/loss","gpt2_char_to_token1729534595.422701 - train/loss__MIN","gpt2_char_to_token1729534595.422701 - train/loss__MAX","gpt2 - train/loss","gpt2 - train/loss__MIN","gpt2 - train/loss__MAX","gpt2_last_char_token_to_token1729493675.529459 - train/loss","gpt2_last_char_token_to_token1729493675.529459 - train/loss__MIN","gpt2_last_char_token_to_token1729493675.529459 - train/loss__MAX","gpt2_char_to_token1729491541.2756786 - train/loss","gpt2_char_to_token1729491541.2756786 - train/loss__MIN","gpt2_char_to_token1729491541.2756786 - train/loss__MAX"
"169","","","","","","","","","","","","","","","","3.324204444885254","3.324204444885254","3.324204444885254","","","","","",""
"170","","","","","","","","","","","","","","","","3.3410568237304688","3.3410568237304688","3.3410568237304688","","","","","",""
"171","","","","","","","","","","","","","","","","3.3334038257598877","3.3334038257598877","3.3334038257598877","","","","","",""
"172","","","","","","","","","","","","","","","","3.344557523727417","3.344557523727417","3.344557523727417","","","","","",""
"173","","","","","","","","","","","","","","","","3.334653615951538","3.334653615951538","3.334653615951538","","","","","",""
"174","","","","","","","","","","","","","","","","3.3151237964630127","3.3151237964630127","3.3151237964630127","","","","","",""
"175","","","","","","","","","","","","","","","","3.3358516693115234","3.3358516693115234","3.3358516693115234","","","","","",""
"176","","","","","","","","","","","","","","","","3.3567214012145996","3.3567214012145996","3.3567214012145996","","","","","",""
"177","","","","","","","","","","","","","","","","3.332789659500122","3.332789659500122","3.332789659500122","","","","","",""
"178","","","","","","","","","","","","","","","","3.3215487003326416","3.3215487003326416","3.3215487003326416","","","","","",""
"179","","","","","","","","","","","","","","","","3.32774019241333","3.32774019241333","3.32774019241333","","","","","",""
"180","","","","","","","","","","","","","","","","3.346212148666382","3.346212148666382","3.346212148666382","","","","","",""
"181","","","","","","","","","","","","","","","","3.3395440578460693","3.3395440578460693","3.3395440578460693","","","","","",""
"182","","","","","","","","","","","","","","","","3.308903694152832","3.308903694152832","3.308903694152832","","","","","",""
"183","","","","","","","","","","","","","","","","3.3172707557678223","3.3172707557678223","3.3172707557678223","","","","","",""
"184","","","","","","","","","","","","","","","","3.332674026489258","3.332674026489258","3.332674026489258","","","","","",""
"185","","","","","","","","","","","","","","","","3.351638078689575","3.351638078689575","3.351638078689575","","","","","",""
"186","","","","","","","","","","","","","","","","3.321639060974121","3.321639060974121","3.321639060974121","","","","","",""
"187","","","","","","","","","","","","","","","","3.3141186237335205","3.3141186237335205","3.3141186237335205","","","","","",""
"188","","","","","","","","","","","","","","","","3.3238275051116943","3.3238275051116943","3.3238275051116943","","","","","",""
"189","","","","","","","","","","","","","","","","3.3371686935424805","3.3371686935424805","3.3371686935424805","","","","","",""
"190","","","","","","","","","","","","","","","","3.324650287628174","3.324650287628174","3.324650287628174","","","","","",""
"191","","","","","","","","","","","","","","","","3.323831796646118","3.323831796646118","3.323831796646118","","","","","",""
"192","","","","","","","","","","","","","","","","3.336656093597412","3.336656093597412","3.336656093597412","","","","","",""
"193","","","","","","","","","","","","","","","","3.316502094268799","3.316502094268799","3.316502094268799","","","","","",""
"194","","","","","","","","","","","","","","","","3.3337903022766113","3.3337903022766113","3.3337903022766113","","","","","",""
"195","","","","","","","","","","","","","","","","3.350789785385132","3.350789785385132","3.350789785385132","","","","","",""
"196","","","","","","","","","","","","","","","","3.3278863430023193","3.3278863430023193","3.3278863430023193","","","","","",""
"197","","","","","","","","","","","","","","","","3.3275651931762695","3.3275651931762695","3.3275651931762695","","","","","",""
"198","","","","","","","","","","","","","","","","3.3125104904174805","3.3125104904174805","3.3125104904174805","","","","","",""
"199","","","","","","","","","","","","","","","","3.3339245319366455","3.3339245319366455","3.3339245319366455","","","","","",""
"200","","","","","","","","","","","","","","","","3.310645818710327","3.310645818710327","3.310645818710327","","","","","",""
"201","","","","","","","","","","","","","","","","3.329401969909668","3.329401969909668","3.329401969909668","","","","","",""
"202","","","","","","","","","","","","","","","","3.3119306564331055","3.3119306564331055","3.3119306564331055","","","","","",""
"203","","","","","","","","","","","","","","","","3.3203437328338623","3.3203437328338623","3.3203437328338623","","","","","",""
"204","","","","","","","","","","","","","","","","3.3143205642700195","3.3143205642700195","3.3143205642700195","","","","","",""
"205","","","","","","","","","","","","","","","","3.338040828704834","3.338040828704834","3.338040828704834","","","","","",""
"206","","","","","","","","","","","","","","","","3.326838970184326","3.326838970184326","3.326838970184326","","","","","",""
"207","","","","","","","","","","","","","","","","3.331944465637207","3.331944465637207","3.331944465637207","","","","","",""
"208","","","","","","","","","","","","","","","","3.3387393951416016","3.3387393951416016","3.3387393951416016","","","","","",""
"209","","","","","","","","","","","","","","","","3.324444532394409","3.324444532394409","3.324444532394409","","","","","",""
"210","","","","","","","","","","","","","","","","3.3108534812927246","3.3108534812927246","3.3108534812927246","","","","","",""
"211","","","","","","","","","","","","","","","","3.349426031112671","3.349426031112671","3.349426031112671","","","","","",""
"212","","","","","","","","","","","","","","","","3.3160574436187744","3.3160574436187744","3.3160574436187744","","","","","",""
"213","","","","","","","","","","","","","","","","3.322784423828125","3.322784423828125","3.322784423828125","","","","","",""
"214","","","","","","","","","","","","","","","","3.3095085620880127","3.3095085620880127","3.3095085620880127","","","","","",""
"215","","","","","","","","","","","","","","","","3.3107569217681885","3.3107569217681885","3.3107569217681885","","","","","",""
"216","","","","","","","","","","","","","","","","3.3020224571228027","3.3020224571228027","3.3020224571228027","","","","","",""
"217","","","","","","","","","","","","","","","","3.295490026473999","3.295490026473999","3.295490026473999","","","","","",""
"218","","","","","","","","","","","","","","","","3.3185338973999023","3.3185338973999023","3.3185338973999023","","","","","",""
"219","","","","","","","","","","","","","","","","3.3061797618865967","3.3061797618865967","3.3061797618865967","","","","","",""
"220","","","","","","","","","","","","","","","","3.335409641265869","3.335409641265869","3.335409641265869","","","","","",""
"221","","","","","","","","","","","","","","","","3.299530029296875","3.299530029296875","3.299530029296875","","","","","",""
"222","","","","","","","","","","","","","","","","3.324453830718994","3.324453830718994","3.324453830718994","","","","","",""
"223","","","","","","","","","","","","","","","","3.3182828426361084","3.3182828426361084","3.3182828426361084","","","","","",""
"224","","","","","","","","","","","","","","","","3.3109025955200195","3.3109025955200195","3.3109025955200195","","","","","",""
"225","","","","","","","","","","","","","","","","3.319293260574341","3.319293260574341","3.319293260574341","","","","","",""
"226","","","","","","","","","","","","","","","","3.2995455265045166","3.2995455265045166","3.2995455265045166","","","","","",""
"227","","","","","","","","","","","","","","","","3.311643123626709","3.311643123626709","3.311643123626709","","","","","",""
"228","","","","","","","","","","","","","","","","3.314304828643799","3.314304828643799","3.314304828643799","","","","","",""
"229","","","","","","","","","","","","","","","","3.3208465576171875","3.3208465576171875","3.3208465576171875","","","","","",""
"230","","","","","","","","","","","","","","","","3.318037986755371","3.318037986755371","3.318037986755371","","","","","",""
"231","","","","","","","","","","","","","","","","3.31036376953125","3.31036376953125","3.31036376953125","","","","","",""
"232","","","","","","","","","","","","","","","","3.324099540710449","3.324099540710449","3.324099540710449","","","","","",""
"233","","","","","","","","","","","","","","","","3.2918331623077393","3.2918331623077393","3.2918331623077393","","","","","",""
"234","","","","","","","","","","","","","","","","3.3163604736328125","3.3163604736328125","3.3163604736328125","","","","","",""
"235","","","","","","","","","","","","","","","","3.3090567588806152","3.3090567588806152","3.3090567588806152","","","","","",""
"236","","","","","","","","","","","","","","","","3.2988545894622803","3.2988545894622803","3.2988545894622803","","","","","",""
"237","","","","","","","","","","","","","","","","3.3001391887664795","3.3001391887664795","3.3001391887664795","","","","","",""
"238","","","","","","","","","","","","","","","","3.3060686588287354","3.3060686588287354","3.3060686588287354","","","","","",""
"239","","","","","","","","","","","","","","","","3.3047852516174316","3.3047852516174316","3.3047852516174316","","","","","",""
"240","","","","","","","","","","","","","","","","3.329780340194702","3.329780340194702","3.329780340194702","","","","","",""
"241","","","","","","","","","","","","","","","","3.3030288219451904","3.3030288219451904","3.3030288219451904","","","","","",""
"242","","","","","","","","","","","","","","","","3.295119524002075","3.295119524002075","3.295119524002075","","","","","",""
"243","","","","","","","","","","","","","","","","3.310493230819702","3.310493230819702","3.310493230819702","","","","","",""
"244","","","","","","","","","","","","","","","","3.3138670921325684","3.3138670921325684","3.3138670921325684","","","","","",""
"245","","","","","","","","","","","","","","","","3.290529489517212","3.290529489517212","3.290529489517212","","","","","",""
"246","","","","","","","","","","","","","","","","3.3198254108428955","3.3198254108428955","3.3198254108428955","","","","","",""
"247","","","","","","","","","","","","","","","","3.3198795318603516","3.3198795318603516","3.3198795318603516","","","","","",""
"248","","","","","","","","","","","","","","","","3.3159711360931396","3.3159711360931396","3.3159711360931396","","","","","",""
"249","","","","","","","","","","","","","","","","3.312988042831421","3.312988042831421","3.312988042831421","","","","","",""
"250","","","","","","","","","","","","","","","","3.299135446548462","3.299135446548462","3.299135446548462","","","","","",""
"251","","","","","","","","","","","","","","","","3.324047803878784","3.324047803878784","3.324047803878784","","","","","",""
"252","","","","","","","","","","","","","","","","3.308518409729004","3.308518409729004","3.308518409729004","","","","","",""
"253","","","","","","","","","","","","","","","","3.302243709564209","3.302243709564209","3.302243709564209","","","","","",""
"254","","","","","","","","","","","","","","","","3.313692569732666","3.313692569732666","3.313692569732666","","","","","",""
"255","","","","","","","","","","","","","","","","3.301091194152832","3.301091194152832","3.301091194152832","","","","","",""
"256","","","","","","","","","","","","","","","","3.295220136642456","3.295220136642456","3.295220136642456","","","","","",""
"257","","","","","","","","","","","","","","","","3.30816650390625","3.30816650390625","3.30816650390625","","","","","",""
"258","","","","","","","","","","","","","","","","3.3060343265533447","3.3060343265533447","3.3060343265533447","","","","","",""
"259","","","","","","","","","","","","","","","","3.298642635345459","3.298642635345459","3.298642635345459","","","","","",""
"260","","","","","","","","","","","","","","","","3.294442653656006","3.294442653656006","3.294442653656006","","","","","",""
"261","","","","","","","","","","","","","","","","3.2974853515625","3.2974853515625","3.2974853515625","","","","","",""
"262","","","","","","","","","","","","","","","","3.3015248775482178","3.3015248775482178","3.3015248775482178","","","","","",""
"263","","","","","","","","","","","","","","","","3.3016629219055176","3.3016629219055176","3.3016629219055176","","","","","",""
"264","","","","","","","","","","","","","","","","3.2977521419525146","3.2977521419525146","3.2977521419525146","","","","","",""
"265","","","","","","","","","","","","","","","","3.304593086242676","3.304593086242676","3.304593086242676","","","","","",""
"266","","","","","","","","","","","","","","","","3.305424690246582","3.305424690246582","3.305424690246582","","","","","",""
"267","","","","","","","","","","","","","","","","3.2964818477630615","3.2964818477630615","3.2964818477630615","","","","","",""
"268","","","","","","","","","","","","","","","","3.307063341140747","3.307063341140747","3.307063341140747","","","","","",""
"269","","","","","","","","","","","","","","","","3.3010709285736084","3.3010709285736084","3.3010709285736084","","","","","",""
"270","","","","","","","","","","","","","","","","3.316732406616211","3.316732406616211","3.316732406616211","","","","","",""
"271","","","","","","","","","","","","","","","","3.2848634719848633","3.2848634719848633","3.2848634719848633","","","","","",""
"272","","","","","","","","","","","","","","","","3.3038277626037598","3.3038277626037598","3.3038277626037598","","","","","",""
"273","","","","","","","","","","","","","","","","3.29335880279541","3.29335880279541","3.29335880279541","","","","","",""
"274","","","","","","","","","","","","","","","","3.3083178997039795","3.3083178997039795","3.3083178997039795","","","","","",""
"275","","","","","","","","","","","","","","","","3.2896475791931152","3.2896475791931152","3.2896475791931152","","","","","",""
"276","","","","","","","","","","","","","","","","3.284743070602417","3.284743070602417","3.284743070602417","","","","","",""
"277","","","","","","","","","","","","","","","","3.2923548221588135","3.2923548221588135","3.2923548221588135","","","","","",""
"278","","","","","","","","","","","","","","","","3.3144259452819824","3.3144259452819824","3.3144259452819824","","","","","",""
"279","","","","","","","","","","","","","","","","3.3028147220611572","3.3028147220611572","3.3028147220611572","","","","","",""
"280","","","","","","","","","","","","","","","","3.30338716506958","3.30338716506958","3.30338716506958","","","","","",""
"281","","","","","","","","","","","","","","","","3.3010895252227783","3.3010895252227783","3.3010895252227783","","","","","",""
"282","","","","","","","","","","","","","","","","3.2968075275421143","3.2968075275421143","3.2968075275421143","","","","","",""
"283","","","","","","","","","","","","","","","","3.2991504669189453","3.2991504669189453","3.2991504669189453","","","","","",""
"284","","","","","","","","","","","","","","","","3.295058250427246","3.295058250427246","3.295058250427246","","","","","",""
"285","","","","","","","","","","","","","","","","3.3122785091400146","3.3122785091400146","3.3122785091400146","","","","","",""
"286","","","","","","","","","","","","","","","","3.2815299034118652","3.2815299034118652","3.2815299034118652","","","","","",""
"287","","","","","","","","","","","","","","","","3.280310869216919","3.280310869216919","3.280310869216919","","","","","",""
"288","","","","","","","","","","","","","","","","3.305135726928711","3.305135726928711","3.305135726928711","","","","","",""
"289","","","","","","","","","","","","","","","","3.290550470352173","3.290550470352173","3.290550470352173","","","","","",""
"290","","","","","","","","","","","","","","","","3.297762870788574","3.297762870788574","3.297762870788574","","","","","",""
"291","","","","","","","","","","","","","","","","3.287994623184204","3.287994623184204","3.287994623184204","","","","","",""
"292","","","","","","","","","","","","","","","","3.301126003265381","3.301126003265381","3.301126003265381","","","","","",""
"293","","","","","","","","","","","","","","","","3.299570322036743","3.299570322036743","3.299570322036743","","","","","",""
"294","","","","","","","","","","","","","","","","3.303684949874878","3.303684949874878","3.303684949874878","","","","","",""
"295","","","","","","","","","","","","","","","","3.2953994274139404","3.2953994274139404","3.2953994274139404","","","","","",""
"296","","","","","","","","","","","","","","","","3.2963409423828125","3.2963409423828125","3.2963409423828125","","","","","",""
"297","","","","","","","","","","","","","","","","3.298013925552368","3.298013925552368","3.298013925552368","","","","","",""
"298","","","","","","","","","","","","","","","","3.3151793479919434","3.3151793479919434","3.3151793479919434","","","","","",""
"299","","","","","","","","","","","","","","","","3.290693759918213","3.290693759918213","3.290693759918213","","","","","",""
"300","","","","","","","","","","","","","","","","3.3003976345062256","3.3003976345062256","3.3003976345062256","","","","","",""
"301","","","","","","","","","","","","","","","","3.305305242538452","3.305305242538452","3.305305242538452","","","","","",""
"302","","","","","","","","","","","","","","","","3.2981386184692383","3.2981386184692383","3.2981386184692383","","","","","",""
"303","","","","","","","","","","","","","","","","3.2766878604888916","3.2766878604888916","3.2766878604888916","","","","","",""
"304","","","","","","","","","","","","","","","","3.2944979667663574","3.2944979667663574","3.2944979667663574","","","","","",""
"305","","","","","","","","","","","","","","","","3.2902698516845703","3.2902698516845703","3.2902698516845703","","","","","",""
"306","","","","","","","","","","","","","","","","3.301140546798706","3.301140546798706","3.301140546798706","","","","","",""
"307","","","","","","","","","","","","","","","","3.297079563140869","3.297079563140869","3.297079563140869","","","","","",""
"308","","","","","","","","","","","","","","","","3.2870562076568604","3.2870562076568604","3.2870562076568604","","","","","",""
"309","","","","","","","","","","","","","","","","3.2921438217163086","3.2921438217163086","3.2921438217163086","","","","","",""
"310","","","","","","","","","","","","","","","","3.303643226623535","3.303643226623535","3.303643226623535","","","","","",""
"311","","","","","","","","","","","","","","","","3.2954375743865967","3.2954375743865967","3.2954375743865967","","","","","",""
"312","","","","","","","","","","","","","","","","3.2948503494262695","3.2948503494262695","3.2948503494262695","","","","","",""
"313","","","","","","","","","","","","","","","","3.2777860164642334","3.2777860164642334","3.2777860164642334","","","","","",""
"314","","","","","","","","","","","","","","","","3.3085391521453857","3.3085391521453857","3.3085391521453857","","","","","",""
"315","","","","","","","","","","","","","","","","3.294240951538086","3.294240951538086","3.294240951538086","","","","","",""
"316","","","","","","","","","","","","","","","","3.2927465438842773","3.2927465438842773","3.2927465438842773","","","","","",""
"317","","","","","","","","","","","","","","","","3.292257785797119","3.292257785797119","3.292257785797119","","","","","",""
"318","","","","","","","","","","","","","","","","3.307999849319458","3.307999849319458","3.307999849319458","","","","","",""
"319","","","","","","","","","","","","","","","","3.2893996238708496","3.2893996238708496","3.2893996238708496","","","","","",""
"320","","","","","","","","","","","","","","","","3.2999749183654785","3.2999749183654785","3.2999749183654785","","","","","",""
"321","","","","","","","","","","","","","","","","3.2837471961975098","3.2837471961975098","3.2837471961975098","","","","","",""
"322","","","","","","","","","","","","","","","","3.3025174140930176","3.3025174140930176","3.3025174140930176","","","","","",""
"323","","","","","","","","","","","","","","","","3.283738613128662","3.283738613128662","3.283738613128662","","","","","",""
"324","","","","","","","","","","","","","","","","3.297276020050049","3.297276020050049","3.297276020050049","","","","","",""
"325","","","","","","","","","","","","","","","","3.2968082427978516","3.2968082427978516","3.2968082427978516","","","","","",""
"326","","","","","","","","","","","","","","","","3.2809581756591797","3.2809581756591797","3.2809581756591797","","","","","",""
"327","","","","","","","","","","","","","","","","3.2991325855255127","3.2991325855255127","3.2991325855255127","","","","","",""
"328","","","","","","","","","","","","","","","","3.2800652980804443","3.2800652980804443","3.2800652980804443","","","","","",""
"329","","","","","","","","","","","","","","","","3.2882158756256104","3.2882158756256104","3.2882158756256104","","","","","",""
"330","","","","","","","","","","","","","","","","3.292579412460327","3.292579412460327","3.292579412460327","","","","","",""
"331","","","","","","","","","","","","","","","","3.2756776809692383","3.2756776809692383","3.2756776809692383","","","","","",""
"332","","","","","","","","","","","","","","","","3.287179470062256","3.287179470062256","3.287179470062256","","","","","",""
"333","","","","","","","","","","","","","","","","3.285672903060913","3.285672903060913","3.285672903060913","","","","","",""
"334","","","","","","","","","","","","","","","","3.305103063583374","3.305103063583374","3.305103063583374","","","","","",""
"335","","","","","","","","","","","","","","","","3.296043634414673","3.296043634414673","3.296043634414673","","","","","",""
"336","","","","","","","","","","","","","","","","3.3013381958007812","3.3013381958007812","3.3013381958007812","","","","","",""
"337","","","","","","","","","","","","","","","","3.276853322982788","3.276853322982788","3.276853322982788","","","","","",""
"338","","","","","","","","","","","","","","","","3.2827553749084473","3.2827553749084473","3.2827553749084473","","","","","",""
"339","","","","","","","","","","","","","","","","3.271993398666382","3.271993398666382","3.271993398666382","","","","","",""
"340","","","","","","","","","","","","","","","","3.2839467525482178","3.2839467525482178","3.2839467525482178","","","","","",""
"341","","","","","","","","","","","","","","","","3.282590866088867","3.282590866088867","3.282590866088867","","","","","",""
"342","","","","","","","","","","","","","","","","3.2896816730499268","3.2896816730499268","3.2896816730499268","","","","","",""
"343","","","","","","","","","","","","","","","","3.304764986038208","3.304764986038208","3.304764986038208","","","","","",""
"344","","","","","","","","","","","","","","","","3.275538682937622","3.275538682937622","3.275538682937622","","","","","",""
"345","","","","","","","","","","","","","","","","3.2897772789001465","3.2897772789001465","3.2897772789001465","","","","","",""
"346","","","","","","","","","","","","","","","","3.2967846393585205","3.2967846393585205","3.2967846393585205","","","","","",""
"347","","","","","","","","","","","","","","","","3.2631642818450928","3.2631642818450928","3.2631642818450928","","","","","",""
"348","","","","","","","","","","","","","","","","3.2932827472686768","3.2932827472686768","3.2932827472686768","","","","","",""
"349","","","","","","","","","","","","","","","","3.2999086380004883","3.2999086380004883","3.2999086380004883","","","","","",""
"350","","","","","","","","","","","","","","","","3.269462823867798","3.269462823867798","3.269462823867798","","","","","",""
"351","","","","","","","","","","","","","","","","3.2942962646484375","3.2942962646484375","3.2942962646484375","","","","","",""
"352","","","","","","","","","","","","","","","","3.272885799407959","3.272885799407959","3.272885799407959","","","","","",""
"353","","","","","","","","","","","","","","","","3.289992094039917","3.289992094039917","3.289992094039917","","","","","",""
"354","","","","","","","","","","","","","","","","3.297886848449707","3.297886848449707","3.297886848449707","","","","","",""
"355","","","","","","","","","","","","","","","","3.2762792110443115","3.2762792110443115","3.2762792110443115","","","","","",""
"356","","","","","","","","","","","","","","","","3.280683994293213","3.280683994293213","3.280683994293213","","","","","",""
"357","","","","","","","","","","","","","","","","3.284543752670288","3.284543752670288","3.284543752670288","","","","","",""
"358","","","","","","","","","","","","","","","","3.300746440887451","3.300746440887451","3.300746440887451","","","","","",""
"359","","","","","","","","","","","","","","","","3.2725679874420166","3.2725679874420166","3.2725679874420166","","","","","",""
"360","","","","","","","","","","","","","","","","3.275691270828247","3.275691270828247","3.275691270828247","","","","","",""
"361","","","","","","","","","","","","","","","","3.299690008163452","3.299690008163452","3.299690008163452","","","","","",""
"362","","","","","","","","","","","","","","","","3.2999188899993896","3.2999188899993896","3.2999188899993896","","","","","",""
"363","","","","","","","","","","","","","","","","3.284778118133545","3.284778118133545","3.284778118133545","","","","","",""
"364","","","","","","","","","","","","","","","","3.2935333251953125","3.2935333251953125","3.2935333251953125","","","","","",""
"365","","","","","","","","","","","","","","","","3.284614324569702","3.284614324569702","3.284614324569702","","","","","",""
"366","","","","","","","","","","","","","","","","3.284165620803833","3.284165620803833","3.284165620803833","","","","","",""
"367","","","","","","","","","","","","","","","","3.3014743328094482","3.3014743328094482","3.3014743328094482","","","","","",""
"368","","","","","","","","","","","","","","","","3.2899463176727295","3.2899463176727295","3.2899463176727295","","","","","",""
"369","","","","","","","","","","","","","","","","3.288726806640625","3.288726806640625","3.288726806640625","","","","","",""
"370","","","","","","","","","","","","","","","","3.2708580493927","3.2708580493927","3.2708580493927","","","","","",""
"371","","","","","","","","","","","","","","","","3.2962522506713867","3.2962522506713867","3.2962522506713867","","","","","",""
"372","","","","","","","","","","","","","","","","3.2895333766937256","3.2895333766937256","3.2895333766937256","","","","","",""
"373","","","","","","","","","","","","","","","","3.2807116508483887","3.2807116508483887","3.2807116508483887","","","","","",""
"374","","","","","","","","","","","","","","","","3.271933078765869","3.271933078765869","3.271933078765869","","","","","",""
"375","","","","","","","","","","","","","","","","3.2714691162109375","3.2714691162109375","3.2714691162109375","","","","","",""
"376","","","","","","","","","","","","","","","","3.269728660583496","3.269728660583496","3.269728660583496","","","","","",""
"377","","","","","","","","","","","","","","","","3.2796998023986816","3.2796998023986816","3.2796998023986816","","","","","",""
"378","","","","","","","","","","","","","","","","3.278921127319336","3.278921127319336","3.278921127319336","","","","","",""
"379","","","","","","","","","","","","","","","","3.2767016887664795","3.2767016887664795","3.2767016887664795","","","","","",""
"380","","","","","","","","","","","","","","","","3.302598476409912","3.302598476409912","3.302598476409912","","","","","",""
"381","","","","","","","","","","","","","","","","3.2939717769622803","3.2939717769622803","3.2939717769622803","","","","","",""
"382","","","","","","","","","","","","","","","","3.2818856239318848","3.2818856239318848","3.2818856239318848","","","","","",""
"383","","","","","","","","","","","","","","","","3.27949857711792","3.27949857711792","3.27949857711792","","","","","",""
"384","","","","","","","","","","","","","","","","3.265500068664551","3.265500068664551","3.265500068664551","","","","","",""
"385","","","","","","","","","","","","","","","","3.2849113941192627","3.2849113941192627","3.2849113941192627","","","","","",""
